,EQNR,DNB,NHY,NOKUSD
2018-10-31,0.5280494986159103,0.05712615280800133,0.06685751927885882,0.12847238443446754
2018-11-01,0.51923404546135,0.06370707427184732,0.07346617930557264,0.12673774392393428
2018-11-02,0.5405490017667712,0.008395316526149303,0.05885792771640232,0.06734462298141923
2018-11-05,0.5423267634199231,0.009247687201438641,0.05747074241929905,0.06367079348386322
2018-11-06,0.5416085081105094,0.00763271333587495,0.0667545787444181,0.06228454988210154
2018-11-07,0.5248422423710043,0.012381420784362086,0.02921585342933618,0.028754810003474088
2018-11-08,0.5370597377819425,-0.015048075363125354,0.041743558335689906,0.03455190311814737
2018-11-09,0.5346227140026236,-0.006205572455688358,0.0577449997601451,0.04679257292209382
2018-11-12,0.5245349578245582,-0.00939460063057611,0.05087834702129591,0.0425218924784991
2018-11-13,0.5983745948555017,0.048568065411970444,0.0841985268793401,0.18070769545666904
2018-11-14,0.6126029203504967,0.010932720875647159,0.06839632138958932,0.16661122641856596
2018-11-15,0.6137021112475726,0.004401786376563248,0.07002539433195663,0.15991842557599822
2018-11-16,0.6167207493416105,-0.0092089148894398,0.06618181496540024,0.17983020182526696
2018-11-19,0.6076407314025809,-0.018717532146961976,0.061372966674009634,0.17153645927258412
2018-11-20,0.6040620962662929,0.12463684245073937,0.0882725454146988,0.2132718114086578
2018-11-21,0.6137876347109738,0.13059377359388055,0.10435960115420045,0.16414800418139983
2018-11-22,0.6149726905808425,0.13760844434361666,0.11173504310774841,0.16145323024198407
2018-11-23,0.6577181983763657,0.17158962091488406,0.14318452050189923,0.15160796811668428
2018-11-26,0.6721204094268138,0.2136577289183741,0.16218957629042843,0.1136625655887221
2018-11-27,0.6724844655659279,0.21954330965125302,0.16482355169562504,0.10387879974275013
2018-11-28,0.6751104532624881,0.21078785088688112,0.15909339204952255,0.10261825958505283
2018-11-29,0.6763474899995487,0.2180214213935869,0.1611468137393097,0.11559155167398606
2018-11-30,0.6775188379878834,0.22440940302850926,0.1698855469009319,0.11444519863621092
2018-12-03,0.6986196236229805,0.2978545501985886,0.20991539195853404,0.08926984163841754
2018-12-04,0.6834922776865854,0.3094642903175313,0.21485718061148518,0.0720567621039952
2018-12-05,0.6770217615578012,0.30517075185336623,0.22848045746938767,0.05880970604713617
2018-12-06,0.6922097549299155,0.3359952978376097,0.24812691331910658,0.07761278221273414
2018-12-07,0.7040634145442414,0.3597456370284817,0.25992833940356574,0.06929177486319868
2018-12-10,0.7091389952651438,0.3729256148070067,0.2743278062477584,0.059804466169512946
2018-12-11,0.7141388207570546,0.3817530146272479,0.27026203609754884,0.026658511475947833
2018-12-12,0.71628718420992,0.3855330514071441,0.266679630949343,0.01895689991889796
2018-12-13,0.6967727229436484,0.39045109925228044,0.2810684338968182,0.025520330163670737
2018-12-14,0.697043765242871,0.39706554265621835,0.2862829702370299,0.016705568629312346
2018-12-17,0.6800578064342325,0.3956204044267439,0.2885977934466175,0.01550132982363895
2018-12-18,0.6770067516324711,0.34341995416761667,0.25326254469331366,0.026550803545600334
2018-12-19,0.6819464539676494,0.3357498601660303,0.2607103196230689,-0.005715220736804267
2018-12-20,0.6904401631438171,0.37105491116835954,0.2909719920571948,-0.02883425945337177
2018-12-21,0.6933378539630453,0.3816800317923033,0.2860406980678315,-0.016316866816183738
2018-12-24,0.6588137643979478,0.37193118337489156,0.27612626816244623,0.05198266173401331
2018-12-25,0.660041314587986,0.3729978304266605,0.2749136990042616,0.055838945860440525
2018-12-26,0.6084294342082524,0.37674109882786316,0.4315134878020061,0.06627390342845267
2018-12-27,0.6143084610070906,0.39263132795677225,0.4424767231816056,0.0508103783203496
2018-12-28,0.6115622581685375,0.3938593446895831,0.4615782979958179,0.050409838374357564
2018-12-31,0.6079498632920058,0.3942139848182124,0.4729116486435179,0.08375052497397888
2019-01-01,0.6041552775484966,0.4045985262809168,0.49119444950008,0.08322722076684667
2019-01-02,0.6042343106761634,0.42160099062396483,0.46081395988329865,0.009217675537736305
2019-01-03,0.601100124446416,0.4207578091140038,0.44440710463493205,-0.0053880232434321195
2019-01-04,0.6086907685557734,0.43342661489811735,0.44999193915405933,0.013692444461539595
2019-01-07,0.6075970450406742,0.4315050355122317,0.44948877834187295,0.016907563587567467
2019-01-08,0.610049444534304,0.42590200828956765,0.46078406956564366,0.033586284715715814
2019-01-09,0.610394804363446,0.4457295824342076,0.465068919130637,0.033751251976303985
2019-01-10,0.606144726271943,0.44391110403608874,0.4701378291864464,0.03544619101378554
2019-01-11,0.6062064854556657,0.4305966466602711,0.4718297853967837,0.04122524541596898
2019-01-14,0.6265337922242709,0.4347846269475294,0.475180889344385,0.048568194702945
2019-01-15,0.6255294706167555,0.4156638099616544,0.4378156013805779,0.04145386337192268
2019-01-16,0.6188983328305356,0.4243816885971127,0.42800666605271964,0.042692874614455326
2019-01-17,0.6190791730192201,0.4720586443208604,0.42194480128301276,0.04848847290731838
2019-01-18,0.6311517954592877,0.4968032304375793,0.4129599448778973,0.04661608713513869
2019-01-21,0.6351032847655677,0.49859479265594275,0.41037755073986243,0.046332174309199566
2019-01-22,0.6350729385449095,0.49914103671046867,0.4235513158826043,0.04203370938395227
2019-01-23,0.6623411186135116,0.5001965539815801,0.4426956604055225,0.04249221924153965
2019-01-24,0.671205365056438,0.4994658303286893,0.44649341086829875,0.043742991996475834
2019-01-25,0.6668910587797291,0.5299697360302638,0.4786775786539732,0.06411483693344816
2019-01-28,0.6754723967901612,0.5360017253430722,0.4888324779906625,0.04924367332500716
2019-01-29,0.6809303950369597,0.5251760733439301,0.4818588153582867,0.050641658726715555
2019-01-30,0.6830663329571848,0.5271350730659468,0.4803033026265839,0.051458247833919044
2019-01-31,0.6786632749674627,0.535323119222075,0.47589047020012615,0.05672958000367817
2019-02-01,0.6867340425880768,0.5339996572044614,0.4805418294924405,0.05526894880008888
2019-02-04,0.697592508341192,0.5350607250321315,0.4782666803697036,0.055423369092948045
2019-02-05,0.6418726103736437,0.5163522616132444,0.46615918172843696,0.012747486289866041
2019-02-06,0.629367582452284,0.5401955706561006,0.45226063242760817,0.007342335894952652
2019-02-07,0.6306745044491312,0.5286845998499976,0.4459399675139219,0.017222163511548757
2019-02-08,0.6299819779682644,0.5240224328566075,0.40494180999863916,0.013051703418390062
2019-02-11,0.6332390561126127,0.5226084886398654,0.4055959571176417,0.015490242694357554
2019-02-12,0.6224433769626796,0.47840752398076963,0.39633086558637953,-0.013290530900376341
2019-02-13,0.6191146962731574,0.479545830832824,0.3998169985571693,0.011122027367189983
2019-02-14,0.6083085597397482,0.47884871753703706,0.3875439160406366,0.009609684099753261
2019-02-15,0.5631641903601046,0.4708361517488714,0.3863615690845104,0.008002065496299018
2019-02-18,0.5514049932758784,0.45755548729702666,0.3747828768205199,0.02233470052915884
2019-02-19,0.5537032514730756,0.45760175906739475,0.373556665685122,0.023146918225483537
2019-02-20,0.549829122489772,0.463188099000073,0.3871480135871913,0.022485926314659593
2019-02-21,0.5491356663263894,0.4526725644803759,0.3909205297105236,0.018948562054002235
2019-02-22,0.5540405952995001,0.4369514489204915,0.3863080972421847,0.022925493199668637
2019-02-25,0.5194391107106183,0.3803374561461155,0.30361351740038633,0.023319967109317493
2019-02-26,0.522732929841012,0.38361535895945065,0.3059338891780865,0.022127221619018405
2019-02-27,0.5240121846418091,0.379849949504489,0.3032901923695611,0.02749467491641469
2019-02-28,0.5005207777812796,0.3477085328752156,0.2752890691103073,0.02891969449891314
2019-03-01,0.4880120106120388,0.33350390538789276,0.2687109353454137,0.03461602210078607
2019-03-04,0.47166390176328227,0.2708049330763196,0.2475181065046777,0.04063728855171539
2019-03-05,0.47108546657159345,0.27107336834271734,0.25023529850755316,0.04053432333310833
2019-03-06,0.4726991332224749,0.2707562582272399,0.2516143362485537,0.04013501467889439
2019-03-07,0.49322673662484723,0.27009800840223364,0.24238834250030059,0.03954818370082334
2019-03-08,0.48558043408529983,0.2528483787955982,0.2364185924601734,0.053925408020033434
2019-03-11,0.47889212384231783,0.24684847564623386,0.235668780544471,0.050100880458670845
2019-03-12,0.4686417316610872,0.2829966318497777,0.2734671447976026,0.03791519952136443
2019-03-13,0.4665628251123736,0.2935900994037393,0.2735157914782362,0.052334772826401046
2019-03-14,0.4148434131259953,0.201280135721181,0.22114598287642967,0.05295015324947044
2019-03-15,0.40886145346899344,0.1902352938376643,0.22291860564323393,0.059715287208772616
2019-03-18,0.4423527353194076,0.19429312362277285,0.24961361954219372,-0.01317262351678369
2019-03-19,0.44198628928812994,0.19153260003619726,0.25093710458791846,-0.011291436821478613
2019-03-20,0.5148612410853952,0.2413848642360076,0.2930547298965696,-0.005437783136229291
2019-03-21,0.4626634712025041,0.1885110577446417,0.25842676760754457,-0.014305810612242436
2019-03-22,0.49077575542156565,0.2231032039985616,0.28565247202348804,-0.024879251319538383
2019-03-25,0.5047784912516331,0.23672209701479316,0.2907713696806791,-0.04260728785471763
2019-03-26,0.5039169673270995,0.23689302928230518,0.2828047517321206,-0.02296076990097612
2019-03-27,0.5059158745913466,0.23173148572528035,0.2871364987778245,0.085073010954888
2019-03-28,0.4949788127445036,0.206148536012509,0.29216005733860095,0.14769046983956963
2019-03-29,0.47206468285521574,0.14964801121747587,0.2832963794962623,0.11602554320784879
2019-04-01,0.47462091216383506,0.1586748244691099,0.2909411575875501,0.11948577522639917
2019-04-02,0.4651802560193415,0.16774114181713431,0.27355166251536894,0.07925016321881774
2019-04-03,0.46695753826507114,0.12474225739061276,0.28009225611956484,0.09441802333218997
2019-04-04,0.464559348551968,0.12654309843693337,0.28005282493642714,0.09102552228934342
2019-04-05,0.4788275190749955,0.15297586938311025,0.28114008049278694,0.07371556150556013
2019-04-08,0.46314202604460647,0.15844671374548924,0.2787127954222419,0.01705782450640026
2019-04-09,0.44729943053923144,0.17300847954807347,0.31208768812494675,0.004558226426981073
2019-04-10,0.47187914599937886,0.15465478079819714,0.3083964892146966,0.0027141713506172883
2019-04-11,0.46934559871104786,0.1383032132543475,0.3052772235615934,-0.0271924167840732
2019-04-12,0.4360544391533232,0.09394491485216984,0.32042805244599265,-0.030014902803715174
2019-04-15,0.4359450674161808,0.09197564464451362,0.29011913188241906,-0.04097146065318325
2019-04-16,0.4009545942209075,0.06253764233076442,0.2695217304917531,-0.04045722945584209
2019-04-17,0.3926991757800579,0.05806741315410833,0.26853761507284557,-0.05402276150772324
2019-04-18,0.3923038758895158,0.055282733365092755,0.2673987927203734,-0.05034693832985181
2019-04-19,0.3885946727484093,0.05690238128981248,0.26187688704338263,-0.04524613525099824
2019-04-22,0.3184492515809129,-0.010372335276053343,0.16410434750692346,0.019988529456137154
2019-04-23,0.27491933080721864,0.013455392540342106,0.1797233141460677,0.020260098107697924
2019-04-24,0.2747276800725476,0.010524185922922237,0.1802878829046292,0.024149127302662114
2019-04-25,0.28457881575603816,0.013329446745855063,0.17990004117180594,0.040738819604940565
2019-04-26,0.2972843619124051,-0.006084598996534229,0.1654322989789902,0.061752093122836416
2019-04-29,0.2957848646514556,-0.0039052499206990027,0.17232465945121078,0.06350080046057624
2019-04-30,0.349760718811402,-0.00308928935136513,0.15715510399621027,0.06414547210261702
2019-05-01,0.3690953482788313,-0.0014673395203951714,0.1726532369193916,0.05964522619587569
2019-05-02,0.3737071996974202,0.013800457645630636,0.1464824243253901,0.0471018444731711
2019-05-03,0.3837081016728366,0.02117798748362635,0.19178183046880193,0.05766186449106121
2019-05-06,0.37087478703065974,0.026802241303494668,0.18243967340479408,0.042263153273860925
2019-05-07,0.3576476446815339,0.04676045735517293,0.22241759408815057,0.05491547753769419
2019-05-08,0.360393775600293,0.02941399709422661,0.1799066504543888,0.011209369209152631
2019-05-09,0.3795846327856918,0.028479219275602385,0.21342876662864552,0.018765266997667628
2019-05-10,0.3264063918759901,-0.011748728491610872,0.18524752625169827,0.008945751887615998
2019-05-13,0.3237549970916703,0.00015950158908792603,0.19859337458822113,-0.005135514267706192
2019-05-14,0.3214114418613929,0.004878377032901955,0.2077961614093603,-0.022213819004872647
2019-05-15,0.32447963360568577,0.012316880909117438,0.19715726321115273,-0.03052743362052332
2019-05-16,0.34253998934544716,0.03804933843543533,0.2279733054927886,-0.019617225432563966
2019-05-17,0.34078103797142123,0.04164962069084197,0.22834469100328464,-0.011588030468873889
2019-05-20,0.3405147462673473,0.08943707696620165,0.34740376443819804,0.03652358365393819
2019-05-21,0.34418195254713213,0.08436153070323217,0.32310922256752195,0.03492651010308561
2019-05-22,0.3424421332303373,0.10276483730428772,0.3741378732176204,0.008923552638525832
2019-05-23,0.5150182838926048,0.19125788762927456,0.4483197098749995,-0.03577324246469394
2019-05-24,0.5110796106768324,0.2137743682036594,0.42702221719075295,-0.03684780743811172
2019-05-27,0.5026434517086221,0.28642452694160947,0.42958295085163023,-0.03829924357942069
2019-05-28,0.4932874247244528,0.26562423699921717,0.39572092528376407,-0.043816136984812085
2019-05-29,0.5030133917337638,0.28561969637551543,0.40552643210201234,-0.03922925597840966
2019-05-30,0.45705709210234635,0.26913365120051125,0.37493333616513513,-0.007129525780810627
2019-05-31,0.38957313858363746,0.3052333417549634,0.37410422921801806,0.0015022793570006673
2019-06-03,0.277084134026914,0.21785667482895252,0.2818411067572325,-0.034787284747592656
2019-06-04,0.2614590128184077,0.2240930626107065,0.2792162040804045,-0.020390791294373486
2019-06-05,0.24303811151662327,0.2070063943162718,0.24789982224057241,-0.02932328540165575
2019-06-06,0.253354068065223,0.20273005532748195,0.24946311357676676,-0.041294605015643915
2019-06-07,0.27631139001235955,0.2470093378483903,0.246094384223056,-0.009440640497841444
2019-06-10,0.2675229250653722,0.23899716298482512,0.2383059955158934,-0.046947635639888345
2019-06-11,0.2668011299910398,0.23860768338160915,0.23876102552500683,-0.04706352102656724
2019-06-12,0.3113322033003845,0.30141630806193964,0.2722295139430663,-0.07503605630432594
2019-06-13,0.32150109241946107,0.3160352314394104,0.27398091932570784,-0.08483248547562468
2019-06-14,0.32333552822959305,0.3006694155765487,0.25656050585379375,-0.07630111067513416
2019-06-17,0.33427833584173555,0.2994351007590979,0.2667317893810977,-0.05655700234453043
2019-06-18,0.35233231615362004,0.30732709912394324,0.284405588449347,-0.07771854215144038
2019-06-19,0.3536914470462219,0.2868631415910091,0.2927502525119986,-0.07694699102875101
2019-06-20,0.3837391707102822,0.27365176616915865,0.2955558021829128,-0.017002476071598015
2019-06-21,0.3908733544637281,0.30201654683793366,0.2981840396515969,0.027373608698049504
2019-06-24,0.3868858735522689,0.289558602722133,0.29183892864509065,0.015224097736033804
2019-06-25,0.3784410072709844,0.271681510869255,0.28411089635823084,0.01384809736653661
2019-06-26,0.3924720004015674,0.27775736694027403,0.2869487486069836,-0.019951260746368268
2019-06-27,0.3997932206530321,0.27458010631675833,0.2859068746957879,-0.019712623541378618
2019-06-28,0.3917713971248884,0.2738297926042294,0.2762238116740298,-0.00906601599339873
2019-07-01,0.3201781902739327,0.20072685139438545,0.22239695951407681,0.0008196953334648486
2019-07-02,0.31512442910202204,0.21718015241964048,0.24939375715025,0.061564444213573113
2019-07-03,0.28549939377708344,0.23420014071891648,0.25111533437396943,0.06917365489978561
2019-07-04,0.2866746230868513,0.24070466548411035,0.24986327028695032,0.08615976205247325
2019-07-05,0.2802540277052484,0.2365289110120859,0.242404807809881,0.09607784648118087
2019-07-08,0.2756446884639297,0.23487903386019562,0.25570664798719933,0.09756282436849657
2019-07-09,0.2769607101182416,0.22954030497106506,0.24780792811496624,0.0957059573594678
2019-07-10,0.28672015059269074,0.19263697133967062,0.22925909312615864,0.08401040863106853
2019-07-11,0.2707294537671829,0.1948998706391626,0.2294511549627439,0.07260696959083002
2019-07-12,0.26603068250004863,0.19441146734859543,0.2306547208649697,0.07548968201371958
2019-07-15,0.26850677621919933,0.1996558797863386,0.2309720132947963,0.08146389910538199
2019-07-16,0.2915768284282043,0.22033191426654872,0.19259156798324253,0.07690898291275836
2019-07-17,0.3012939270608674,0.22622728529219982,0.20044106756300784,0.08719020319273077
2019-07-18,0.31435639658479264,0.2370263679274319,0.2165551408484328,0.09485511420019144
2019-07-19,0.3156366262902292,0.26165666194872117,0.23295580485346076,0.08806048499418295
2019-07-22,0.3235457017763869,0.26109080411626784,0.23791239609963036,0.080096176962759
2019-07-23,0.325825251242161,0.29600242885288813,0.2624462007878937,0.06152608361849139
2019-07-24,0.32508187241481656,0.2995315245234218,0.2583375559046658,0.07424977998897751
2019-07-25,0.2907662340999872,0.3133476653316856,0.24004851329637555,0.0657713460596055
2019-07-26,0.2903546933773073,0.31244316349112705,0.23685486826834598,0.07145329912053063
2019-07-29,0.2996170260459097,0.31549608890693975,0.24029862587715142,0.06482545077024549
2019-07-30,0.2766192675772285,0.26131222501767826,0.2046375531032114,0.07822889581028351
2019-07-31,0.2805673643895984,0.26480022497239564,0.20401369528186394,0.07203082360568294
2019-08-01,0.29376859660490956,0.2343526454702335,0.2145405359020633,0.18866080485593748
2019-08-02,0.2731317198071714,0.19277475141142641,0.1579758236508521,0.17315191192311463
2019-08-05,0.28997945997128616,0.238236571360669,0.17513441076866246,0.1849647700565942
2019-08-06,0.2915349408393326,0.23550086324536543,0.1689694673777271,0.19432972705257123
2019-08-07,0.30056835490941197,0.24435119930616359,0.1798175386563986,0.1776093599748188
2019-08-08,0.2982860402643899,0.2519839204798732,0.18378173058237315,0.15016237632464788
2019-08-09,0.2945960414504258,0.2291156236731791,0.17242798599229167,0.15842648442663068
2019-08-12,0.2947929768774623,0.2269023618239162,0.17087202456103193,0.16017066887611475
2019-08-13,0.33248286512705727,0.2046313351793795,0.19564475611794463,0.12635949061985216
2019-08-14,0.35483445213112674,0.2383751625304145,0.20706236266560712,0.1066542437407989
2019-08-15,0.29132221231971567,0.20591115902202953,0.16327784020358854,0.15392984847778593
2019-08-16,0.29387787251119496,0.19847545331128888,0.16433791994132757,0.14569772245858092
2019-08-19,0.3143323470294746,0.21695584717822683,0.17561019181386542,0.15113342795950696
2019-08-20,0.31646511217420903,0.21442182895557316,0.19004811125239074,0.15938819615045716
2019-08-21,0.3132197921126713,0.20835462814096403,0.18868757605593522,0.15845764952617666
2019-08-22,0.3180953395206934,0.21203921695197162,0.18488961222884018,0.14332124148858105
2019-08-23,0.34345347705474505,0.1991778774157472,0.17764180562718712,0.13295761075859192
2019-08-26,0.4125077913906013,0.2425925088508944,0.2339578455094323,0.1571128668086753
2019-08-27,0.42647474734943286,0.24246331198452878,0.24398037449282567,0.14574010905896995
2019-08-28,0.43244189825526325,0.24578432482131912,0.24378273343362247,0.14925263008915707
2019-08-29,0.43298797138666945,0.25886985633135606,0.24698822932052966,0.15489330173103708
2019-08-30,0.4157285517143021,0.23019692464495783,0.2220255726203569,0.14486115647955816
2019-09-02,0.4184694785328503,0.2297311635610577,0.2220749129080814,0.17302028662253519
2019-09-03,0.43955851124755313,0.23502143093058725,0.2417681712458531,0.16381115794843987
2019-09-04,0.43885095649364436,0.22223023200542907,0.24599405115404674,0.19070763617716457
2019-09-05,0.37937287196791447,0.2093946940214894,0.24326656790718368,0.2019604971156235
2019-09-06,0.3648920532033048,0.2116065649551077,0.24893717780445235,0.2075690356195591
2019-09-09,0.3647311049662083,0.22541463555728314,0.2527197488516706,0.2083164276488152
2019-09-10,0.33770959347901286,0.21908027913112982,0.23973470222894153,0.20846798032159425
2019-09-11,0.3131979924278075,0.21454657762060717,0.21057110632474954,0.21476053432064024
2019-09-12,0.2993483868344741,0.21202004651411765,0.21276865057382774,0.18631756109575895
2019-09-13,0.293424734617609,0.205894021844119,0.21094011469496107,0.17056382969973527
2019-09-16,0.39306342713935183,0.19357092490639174,0.10836252107518209,0.25213819312749236
2019-09-17,0.41644209578706337,0.26179220337310266,0.1569447034763589,0.2619103332590336
2019-09-18,0.4108552207590214,0.2416772232652253,0.15377367734978445,0.2736270656138613
2019-09-19,0.4118206692707561,0.24863158615042327,0.15576839821878985,0.27397256542708687
2019-09-20,0.4115534857715234,0.24522433923978804,0.15597244282143372,0.27409156908408294
2019-09-23,0.4348127896842267,0.2752523424587743,0.17845142650426837,0.25795836611936973
2019-09-24,0.4390292955513609,0.2885918043490752,0.170722916905422,0.22066177942589316
2019-09-25,0.45424137226396777,0.2835643559339168,0.1693978971379507,0.2067853754306113
2019-09-26,0.45428377852052576,0.2857747060662007,0.17015875742005984,0.2066347619612649
2019-09-27,0.4555136736151218,0.27316767399044245,0.1695302934753974,0.20983083162427071
2019-09-30,0.46129870428951947,0.26843109461652603,0.178186474596898,0.2088997490047491
2019-10-01,0.45545941783552774,0.26245715866490466,0.18748258431359469,0.21633368976122544
2019-10-02,0.4631760601955652,0.2906986941470099,0.21012037727938457,0.22627738792138838
2019-10-03,0.4642084379945343,0.2856207177601751,0.20520759100241076,0.24179899795888818
2019-10-04,0.4707995867298985,0.2844907967734214,0.2076924890083119,0.2441118785135174
2019-10-07,0.47051625550776915,0.27951919353223476,0.2064733110397925,0.24430596233687962
2019-10-08,0.4582573466112552,0.2704747005801564,0.22195216007149604,0.2492923781645825
2019-10-09,0.4561256387098769,0.2674505092160215,0.21891085127913507,0.24570055076521705
2019-10-10,0.45304024010870647,0.2689880626939057,0.21080971371832855,0.2454276335533079
2019-10-11,0.4583059770366391,0.27890412522261365,0.20591158250455105,0.2583190735270201
2019-10-14,0.4632172297332667,0.28716653209871934,0.20988360871086756,0.24641379479975858
2019-10-15,0.46188617919083524,0.2801468363735754,0.20733481484222513,0.25585919273336755
2019-10-16,0.4621981165006269,0.2830704705869399,0.2135309651634167,0.24997335607500154
2019-10-17,0.48517420028124564,0.28087994350182094,0.21730509630537378,0.2433875786731141
2019-10-18,0.48611318076690097,0.2822919616399034,0.21649641783756657,0.2444204530168884
2019-10-21,0.49086689410477646,0.27800023824727854,0.2117977449341159,0.2447326811773818
2019-10-22,0.5099957626189736,0.29027923571854325,0.22009170835237568,0.2450950295242679
2019-10-23,0.5106835183179952,0.2547938601651459,0.23867265186038342,0.25202660427233026
2019-10-24,0.5089540505225861,0.25576289730865226,0.22192997371514173,0.16187316204160795
2019-10-25,0.5264627156881018,0.27092455409864097,0.2652792274078335,0.17506872365029189
2019-10-28,0.5164572972460416,0.23601831660043088,0.24073411147831333,0.17306005618401216
2019-10-29,0.511830829927649,0.23541910436382157,0.23861645668480846,0.17568113509801095
2019-10-30,0.5062953261701296,0.23670814762313536,0.23146035624463743,0.19314639549092968
2019-10-31,0.5064284549700472,0.229729232005597,0.22235983114137095,0.19927348647671558
2019-11-01,0.5210390364978124,0.24155382635953457,0.25237881671062423,0.18507076017413432
2019-11-04,0.5217605350389413,0.243302368236681,0.25274168963843174,0.18760820367139175
2019-11-05,0.5129634115111643,0.2555217452018684,0.24744190713745504,0.2096626172382335
2019-11-06,0.49444681953542224,0.22995649505233415,0.22088091398514342,0.24865569739269353
2019-11-07,0.4922109554388649,0.2334047884377338,0.20929652526357495,0.22520445657213328
2019-11-08,0.49072763035094896,0.23199793304031116,0.21243135400547034,0.22766204605193777
2019-11-11,0.48523859773623523,0.22216630692693645,0.21057465470181372,0.22566037143472453
2019-11-12,0.48551998365011073,0.22727933048075413,0.21110209700349492,0.2241712023363748
2019-11-13,0.48253078711565717,0.22099094984410658,0.20941278154857232,0.2206343449732067
2019-11-14,0.48344365555753444,0.2211297482632792,0.21841750882974012,0.23306554477575725
2019-11-15,0.4776216824877989,0.20674371431260408,0.20834403833751422,0.23226057025515012
2019-11-18,0.4767465830126101,0.20041198244947633,0.21248305921935765,0.19634378596794883
2019-11-19,0.4766421510379103,0.18183447688954404,0.20830712983285868,0.20782777552242493
2019-11-20,0.45003963343747827,0.18410227390965347,0.20369905381738038,0.20157771713632097
2019-11-21,0.4545563975095271,0.16868221787871931,0.19762667924118063,0.20682006320667617
2019-11-22,0.45131310041666317,0.16278407630794484,0.21779881874980564,0.201322507564497
2019-11-25,0.45069154602203926,0.16356521925008338,0.21992802409733253,0.2002247956035437
2019-11-26,0.42179804344451544,0.14604547794438194,0.19052800884136106,0.2015554310800866
2019-11-27,0.4121422475842921,0.13290294570269684,0.15373955300579434,0.19892121448209077
2019-11-28,0.4825057531754423,0.1325273975813121,0.1558459466935093,0.2026055551698379
2019-11-29,0.5059433137543341,0.1774789880116074,0.1634707132963472,0.1953807965553746
2019-12-02,0.4990105871985985,0.1795824669504498,0.1740991851114499,0.20213399811933627
2019-12-03,0.5157915376740669,0.17933901255642612,0.1864690072585647,0.2078527426659081
2019-12-04,0.5648203084568639,0.2094937799890898,0.2393655783516331,0.18856190662539515
2019-12-05,0.5669610601463263,0.21438922492276477,0.23374228094545751,0.1906321263447463
2019-12-06,0.5848354604820504,0.22105018732599518,0.23281816488621673,0.19509305720373452
2019-12-09,0.46377067901179914,0.2849394674925107,0.4197636274354749,0.06525416712626025
2019-12-10,0.42581708296615745,0.22576602389819825,0.3636541331997293,0.011581165142780264
2019-12-11,0.4365522293343273,0.2546596145039396,0.3829109216534247,0.03984094439096289
2019-12-12,0.4355269368926615,0.25082825675607656,0.3830228811094501,0.06481829945566937
2019-12-13,0.44702553178249854,0.26274666218775994,0.38637051994422233,0.09618774504124271
2019-12-16,0.454854304637869,0.2682444910617388,0.38346347454488455,0.12430536044437289
2019-12-17,0.4551017284292328,0.22370410432064458,0.35601642056438787,0.15020861968632043
2019-12-18,0.44379348668653223,0.22204733184261857,0.3465188202898849,0.16601847215349108
2019-12-19,0.4452096919227152,0.22502639121957638,0.3455987273763188,0.1760946572975335
2019-12-20,0.4480121612878396,0.23760122572068262,0.3573311268537296,0.14711034219124955
2019-12-23,0.4398938073102913,0.24815854836792137,0.33787475860680705,0.15538816160098573
2019-12-24,0.48334846930772557,0.264425380861494,0.32734628761001433,0.12852503872593707
2019-12-25,0.4464352937807716,0.2183501140637851,0.2934020006684084,0.1024291476889467
2019-12-26,0.45556055520926464,0.21575712566439273,0.29395626807482866,0.10235166664493556
2019-12-27,0.4485555135246917,0.21853372337587437,0.2870468364404384,0.10118919355065968
2019-12-30,0.45063631969480905,0.22704073357209956,0.2992629052991407,0.10353418899126206
2019-12-31,0.4255335756719488,0.21221746095141442,0.2797234017123809,0.11239921657803213
2020-01-01,0.42803680951278966,0.21231417503793698,0.2834866051360179,0.035338574780826436
2020-01-02,0.4144315005493805,0.19872589283081432,0.27247698496366535,0.02144061256832697
2020-01-03,0.4250894160031255,0.1535127070252446,0.2028090732113192,-0.005181546779101324
2020-01-06,0.383791570674173,0.1319805832225001,0.1813436844844421,0.001831700933478914
2020-01-07,0.3917926209119802,0.14587778933216808,0.1947378299963779,-0.009503650092164516
2020-01-08,0.3565401240079766,0.0894247363091974,0.1887253345121137,0.03381313734865297
2020-01-09,0.3553315394298665,0.09174731654376692,0.18529645954816665,0.03864592477456732
2020-01-10,0.34879667335295245,0.09250366682785455,0.17959557473456794,0.03912458484189181
2020-01-13,0.3570082734546506,0.10746591039346304,0.20934359023473104,0.04360309558142868
2020-01-14,0.34565011076763624,0.11146893810882995,0.23738891427738515,0.04054627845681969
2020-01-15,0.34831957931450075,0.16483819655899865,0.20188172961328973,0.04456584729084879
2020-01-16,0.3497433404741035,0.16084048791113129,0.197433868084855,0.044604172980405705
2020-01-17,0.3503365638137746,0.16592253850878558,0.20971866482259696,0.04475085035979124
2020-01-20,0.34794397638324853,0.19034698166270667,0.22357733898013007,0.039526749886679785
2020-01-21,0.3520373940674298,0.19179973859460447,0.22665722438460958,0.040748451506319415
2020-01-22,0.32671344827539,0.17523805710479157,0.2242020863138751,0.054850470046621566
2020-01-23,0.33539268424664265,0.1830209083697346,0.2572665269741051,0.0579237685134076
2020-01-24,0.2824812644720897,0.16362964711740435,0.2056176664055125,0.06962364218244899
2020-01-27,0.31332674321092757,0.18803493134749952,0.2359190856414713,0.07898830957093532
