,Oil,EQNR,DNB,NHY,NOKUSD
2018-12-18,-0.7767186218654629,-0.6867954203083957,-0.8295929679968064,-0.8696952052015499,0.6447260319337966
2018-12-19,-0.7211174891721006,-0.6726571423197159,-0.8395839139463388,-0.8538520224063183,0.5460048052855685
2018-12-20,-0.8850837149122396,-0.7102110820270098,-0.881651668996978,-0.8986263411966261,0.5571686374432813
2018-12-21,-0.9151535429863106,-0.7309773604037323,-0.8937458081990498,-0.8886381560683781,0.6090824478372014
2018-12-24,-1.1052179018115527,-0.7309773604037323,-0.8937458081990498,-0.8886381560683781,0.49486057672606
2018-12-25,-1.1052179018115527,-0.7309773604037323,-0.8937458081990498,-0.8886381560683781,0.5204415030115518
2018-12-26,-0.8782752804420222,-0.7309773604037323,-0.8937458081990498,-0.8886381560683781,0.5187593890274306
2018-12-27,-1.0093347221974918,-0.7601373163434939,-0.9158312823506392,-0.9179136345007021,0.5198357592097417
2018-12-28,-1.0070652440407526,-0.7274422295316584,-0.8974267853909789,-0.900003906984579,0.503890598012957
2018-12-31,-0.9162882820646802,-0.7274422295316584,-0.8974267853909789,-0.900003906984579,0.5664493113378238
2019-01-01,-0.9162882820646802,-0.7274422295316584,-0.8974267853909789,-0.900003906984579,0.9839438664297634
2019-01-02,-0.8533116700059397,-0.7203733967418116,-0.8900649606737824,-0.9261797153647873,0.6374903961115288
2019-01-03,-0.7943065365068179,-0.6960734164473161,-0.850100658209006,-0.9320349090707332,0.48358512582900504
2019-01-04,-0.7313299244480773,-0.6567513499290814,-0.7975166775623463,-0.9175693900829356,0.5859577865584029
2019-01-07,-0.7160112715341121,-0.6602851539150187,-0.8064557675522857,-0.8789946074358214,0.6853865846302971
2019-01-08,-0.6371487452368962,-0.6448218270168179,-0.8069816955320822,-0.855574028651,0.780081051027053
2019-01-09,-0.4828279098775732,-0.6324509613619286,-0.7859479476734242,-0.8483412691571012,0.7729270078505032
2019-01-10,-0.46921125736648767,-0.6567513499290814,-0.7927838444108242,-0.8483412691571012,0.8615947150639484
2019-01-11,-0.5372940870632166,-0.6602851539150187,-0.7759568720572302,-0.865217773322519,0.8453982485183523
2019-01-14,-0.6218300923229311,-0.6810509219509194,-0.7754310737440953,-0.8796834883492789,0.7658330168612016
2019-01-15,-0.5282163908656093,-0.6554256886105743,-0.7696467736329651,-0.8907047988087509,0.7588669631403859
2019-01-16,-0.48963612791844124,-0.6748662036006252,-0.7444062502692432,-0.819410231181506,0.7678754439688134
2019-01-17,-0.49757908503767895,-0.6766329014572652,-0.7512420173399815,-0.8466194589513818,0.7682122584103371
2019-01-18,-0.4113408629457355,-0.6408453534021182,-0.7160106776933889,-0.8504078138779927,0.7568395490795863
2019-01-21,-0.4113408629457355,-0.6457056352518775,-0.7249500270166517,-0.8665955351494342,0.7410164504807957
2019-01-22,-0.4794236926424644,-0.667796350129135,-0.7433543943096502,-0.8934598323651755,0.7454433410668687
2019-01-23,-0.49984856319441806,-0.6867954203083957,-0.7486128961076455,-0.8975931178459209,0.6922168681886381
2019-01-24,-0.5026853026756674,-0.6867954203083957,-0.7538713979056408,-0.9044813388636097,0.7364975233903527
2019-01-25,-0.4714807355232268,-0.6739825995018943,-0.7528198012793711,-0.884849605102805,0.7190582376651808
2019-01-28,-0.5684986542156572,-0.7040258533358938,-0.7728019525117593,-0.9437449044047004,0.800414591081132
2019-01-29,-0.48963612791844124,-0.677958766912101,-0.7833188264410883,-0.9495999020716841,0.8051587138737565
2019-01-30,-0.4709132577693673,-0.67133127686488,-0.7638623438551733,-0.922391164399214,0.8204393845638142
2019-01-31,-0.45729682168763114,-0.6474729455175036,-0.7796377195824975,-0.9099919940933457,0.9130855491824666
2019-02-01,-0.4584315607660007,-0.642171218856954,-0.7633366752087001,-0.901726207287704,0.8975281162381337
2019-02-04,-0.42212077597557174,-0.6302413897401975,-0.7633366752087001,-0.9099919940933457,0.8937082749362021
2019-02-05,-0.45219060404964273,-0.5878267599104869,-0.7354669009459806,-0.9003482494218266,0.8609210861809009
2019-02-06,-0.4119083406995949,-0.6125695119019091,-0.7328375203803212,-0.9285905045034453,0.8366913341084984
2019-02-07,-0.4720479968477369,-0.6271487243605574,-0.7097004496024621,-1.0022958612693482,0.7629492063909464
2019-02-08,-0.4453823860087746,-0.6457056352518775,-0.7233725024105854,-1.0729013519441732,0.6995673864560769
2019-02-11,-0.4788564313179543,-0.6381947452422544,-0.7139070954408644,-1.0708349052427628,0.6445961364418137
2019-02-12,-0.42722699361356015,-0.6015232868838835,-0.6765724328750707,-1.08288943905294,0.5630080599120236
2019-02-13,-0.3597114252413413,-0.6001976255653764,-0.6623744520871511,-1.0487923823433,0.6438343875013909
2019-02-14,-0.30524524805569786,-0.6214055528892177,-0.6586936045618836,-1.074623554227817,0.6249088101418209
2019-02-15,-0.20992932976614717,-0.5811996781359234,-0.638185914349684,-1.0560250438177177,0.6347371338744223
2019-02-18,-0.20992932976614717,-0.5865010985919799,-0.6455474797335571,-1.0591249099087956,0.6507495274112786
2019-02-19,-0.1985823718411501,-0.5875526048210575,-0.642392689854748,-1.0587803714325856,0.6848193525572659
2019-02-20,-0.16283863194588197,-0.5951391273404599,-0.6513319095113489,-1.050170046150734,0.72858173127338
2019-02-21,-0.1634061096997414,-0.5996017516219329,-0.6897185577033974,-1.049825507674524,0.7076032829475464
2019-02-22,-0.16056915378914285,-0.5987088593202466,-0.6539611604103466,-1.0384597567583234,0.6636313743172286
2019-02-25,-0.29446533502586164,-0.6120965280283365,-0.6439699551274908,-1.0098728651810136,0.6977880140382599
2019-02-26,-0.2689344632652689,-0.620575330440439,-0.6313498879456224,-1.0057399717781927,0.7037684285988027
2019-02-27,-0.2019863726469095,-0.6196832546840676,-0.6360822024304978,-1.0112507250274099,0.7429420369197393
2019-02-28,-0.22241124319886313,-0.634409445299372,-0.6255654581678305,-1.0298492354375093,0.7603069101520163
2019-03-01,-0.2768774203845066,-0.641103279653417,-0.626091386147627,-1.0477588649341514,0.7418539173964447
2019-03-04,-0.24283611375081673,-0.6210213683186248,-0.6886669610771277,-1.0494811652372764,0.7391032661240011
2019-03-05,-0.23205620072098052,-0.6263766807654552,-0.6939253332084613,-1.047070180059656,0.6284518891894771
2019-03-06,-0.22468072135560227,-0.6170053943243237,-0.6828825312993358,-1.049825507674524,0.6166268302308661
2019-03-07,-0.20709237385554863,-0.6196832546840676,-0.6933994052286647,-1.0587803714325856,0.6231555473706336
2019-03-08,-0.2388646351911979,-0.6607382344965442,-0.6897185577033974,-1.0921887432677304,0.4900785949458224
2019-03-11,-0.19120645961707328,-0.666985622699746,-0.6807793380467964,-1.098043838954195,0.5285896709835292
2019-03-12,-0.18610045840843417,-0.6629691383646233,-0.6834083296124707,-1.0914998623542729,0.6317860910640954
2019-03-13,-0.1361728046775704,-0.632624068968657,-0.6765724328750707,-1.0615356990474536,0.6505034439917933
2019-03-14,-0.15432819707278486,-0.6210213683186248,-0.6476510619860816,-1.0577471480818803,0.7353389078211577
2019-03-15,-0.1582996756324037,-0.6335169612703432,-0.631875815925419,-1.0405261054402526,0.7304557511602299
2019-03-18,-0.13674028243142983,-0.6125427700428508,-0.6076868891879669,-1.0164170378198982,0.7706417610292348
2019-03-19,-0.13276880387181098,-0.6103111516976214,-0.5940149660465054,-1.0250273631017497,0.755748165850463
2019-03-20,-0.08227410524578638,-0.6241454706928831,-0.5966439576121797,-1.0078064184796032,0.7819602928432289
2019-03-21,-0.11858489003621533,-0.6089724256540782,-0.6024283873899715,-1.007117831624589,0.8227957801721486
2019-03-22,-0.16567558785648054,-0.6241454706928831,-0.6408149059153583,-1.048447941886571,0.876122122448738
2019-03-25,-0.15546315258050372,-0.6406569355707382,-0.6465990763598267,-1.061191356610206,0.7410164504807957
2019-03-26,-0.11234393331985737,-0.638425419293673,-0.638185914349684,-1.0811675308277395,0.7755751787599249
2019-03-27,-0.12028689043909503,-0.6522594320844417,-0.6229360776021712,-1.0453479777760122,0.7663127816180232
2019-03-28,-0.12085436819295448,-0.6562756102150714,-0.6508059815315523,-1.0439704119880593,0.6563102294022484
2019-03-29,-0.08851506196214434,-0.6656468966562028,-0.6802532804003382,-1.0467257396029273,0.6523363411852013
2019-04-01,-0.053338799820735645,-0.6437807317405034,-0.6497541255719593,-1.0102175016767045,0.68405042346402
2019-04-02,-0.032913929268782026,-0.632624068968657,-0.6292464353597597,-0.9799086038547132,0.7055008036526862
2019-04-03,-0.03631836293324003,-0.618344120367867,-0.6239881928950877,-0.9812866597400718,0.6916248319513087
2019-04-04,-0.031211928865902325,-0.6540445022106637,-0.6255654581678305,-0.9864527764935979,0.7362351214417238
2019-04-05,0.022119292812022254,-0.6339627950122002,-0.6229360776021712,-0.9668208466938307,0.6973128184695985
2019-04-08,0.06523851207266862,-0.5902298527718153,-0.6129456503192855,-0.9564885151672975,0.684523660809184
2019-04-09,0.03743816215533677,-0.6067412155815061,-0.6360822024304978,-0.9802531423309231,0.7461254555850708
2019-04-10,0.10098225196793675,-0.5946926811896168,-0.6376598567032258,-0.9644100575551727,0.7469994760060015
2019-04-11,0.04992007558805271,-0.5973707456856894,-0.6255654581678305,-0.9719871594863191,0.8197109254228443
2019-04-12,0.09076981669195995,-0.5929079172678878,-0.6066351628950354,-0.9640655190789628,0.7749609493229602
2019-04-15,0.0697774683861469,-0.5955851652186457,-0.6045317103091726,-0.9213579410485088,0.826272279620899
2019-04-16,0.10041477421407732,-0.6152206304025948,-0.5908597871677111,-0.9168804111499969,0.8272455166990227
2019-04-17,0.09474129525157879,-0.6152206304025948,-0.5908597871677111,-0.9168804111499969,0.8252996952839411
2019-04-18,0.11459868804967296,-0.6152206304025948,-0.5908597871677111,-0.9168804111499969,0.8209746323197239
2019-04-19,0.11459868804967296,-0.6152206304025948,-0.5908597871677111,-0.9168804111499969,0.8001965755317736
2019-04-22,0.23204147729405697,-0.6152206304025948,-0.5908597871677111,-0.9168804111499969,0.7904296094687521
2019-04-23,0.25870730456236857,-0.5482828992711315,-0.5908597871677111,-0.9041368984068809,0.8191397769028187
2019-04-24,0.262111305368128,-0.5777350763654117,-0.5887563345818484,-0.9285905045034453,0.749322581814883
2019-04-25,0.24962939193541203,-0.6036181338888912,-0.5882305362687135,-0.9292791893779406,0.6450543607401656
2019-04-26,0.12481112332564978,-0.6165589481734806,-0.5761363970666417,-0.92755728115274,0.6136294427977714
2019-04-29,0.1185701666092918,-0.6415492154634383,-0.572980958854524,-0.9382341511554833,0.5930968166881406
2019-04-30,0.16168938586993817,-0.6335169612703432,-0.6082129468344251,-0.9774979127355362,0.6298317840138591
2019-05-01,0.12651312372852946,-0.6335169612703432,-0.6082129468344251,-0.9774979127355362,0.6563102294022484
2019-05-02,0.04538111927457444,-0.6509205019045697,-0.5949306720113287,-1.0157281569064407,0.6131281375824803
2019-05-03,0.05105459823707298,-0.642888043575146,-0.5949306720113287,-1.0050511888842162,0.5116105677802066
2019-05-06,0.0731814691919063,-0.6834966793049438,-0.6015720687562002,-1.0357045271629364,0.5233853656690555
2019-05-07,-0.0039790567024299015,-0.6959924763929909,-0.6347763294806628,-1.0543029395535548,0.548572036290438
2019-05-08,0.023821726073600554,-0.6968839397403763,-0.6309021489628223,-1.0635921477617878,0.5214721813122609
2019-05-09,0.024956248722620825,-0.7348157357920738,-0.6580194675877805,-1.0886014262969392,0.5047809369630313
2019-05-10,0.0380056399091962,-0.7178583351041973,-0.6430774594951092,-1.069308447862957,0.4801882608024753
2019-05-13,0.01587876895436288,-0.7174123992941759,-0.6652133739780942,-1.1064652806958886,0.5492632891849606
2019-05-14,0.0731814691919063,-0.7178583351041973,-0.6607865541481499,-1.0961041314418998,0.5095766263077495
2019-05-15,0.10325129726597729,-0.7223208573175058,-0.6585724958998694,-1.105750718678372,0.5251386284402427
2019-05-16,0.15147695059396135,-0.6882077374984313,-0.6242614005512591,-1.0500157634874183,0.5578376971381686
2019-05-17,0.12821512413140917,-0.6882077374984313,-0.6242614005512591,-1.0500157634874183,0.5141484254326177
2019-05-20,0.11459868804967296,-0.6895633047890914,-0.6447373224313458,-1.056089344597346,0.484051183021346
2019-05-21,0.12651312372852946,-0.6954382462605999,-0.6380965740197827,-0.9889213971261289,0.47905249117408144
2019-05-22,0.058997555356310655,-0.6981496870464132,-0.6447373224313458,-1.0310799680427134,0.47905249117408144
2019-05-23,-0.12425836899871387,-0.7876224357745257,-0.6713009644109069,-1.0825278451870115,0.5101477748277752
2019-05-24,-0.07149419221595013,-0.7921416058190455,-0.6486113732825246,-1.092888700382557,0.5206706151607278
2019-05-27,-0.07149419221595013,-0.8147351084738642,-0.6436306174738597,-1.0971760724876556,0.5956529510931926
2019-05-28,0.009070334484145475,-0.8160910840371817,-0.651378459842894,-1.115040024906086,0.5747763303892149
2019-05-29,-0.028375405814002354,-0.8472708668811578,-0.6884566417518737,-1.140763865458754,0.5605609332816508
2019-05-30,-0.1747530676247385,-0.8472708668811578,-0.6884566417518737,-1.140763865458754,0.5293918898762281
2019-05-31,-0.30978420436917614,-0.8355224128924416,-0.7078259883411361,-1.1564839357856727,0.4884291180199883
2019-06-03,-0.4919056060751804,-0.8102160404975088,-0.692883850581803,-1.1339756243118289,0.5079774104516777
2019-06-04,-0.45275786537415286,-0.8300996333889795,-0.6840290439219593,-1.1350474673381035,0.5773233264179465
2019-06-05,-0.5287836521901195,-0.8355224128924416,-0.6773884251770579,-1.1254009781211123,0.5805896432113276
2019-06-06,-0.46977873512034707,-0.828291904130273,-0.6879030947731382,-1.1221853510228073,0.5383344438469154
2019-06-07,-0.3778668176365558,-0.8093127372430594,-0.6580194675877805,-1.121828070014049,0.5819460393537427
2019-06-10,-0.4346024729789384,-0.8093127372430594,-0.6580194675877805,-1.121828070014049,0.6721202731777242
2019-06-11,-0.4346024729789384,-0.7966604696590721,-0.6558052796728383,-1.1032497516170643,0.635791963598264
2019-06-12,-0.566229176058918,-0.828291904130273,-0.6939906852059508,-1.1393347414237212,0.6598161022034572
2019-06-13,-0.49020338924295137,-0.8251286075809063,-0.6790486771132794,-1.1364764933536553,0.623342884085202
2019-06-14,-0.450488603646763,-0.815187678714568,-0.6840290439219593,-1.145765701561888,0.6051921104893696
2019-06-17,-0.5111957375487645,-0.8328106659021354,-0.6840290439219593,-1.1607713078907715,0.5686568819603687
2019-06-18,-0.4431129078520355,-0.8070534584252926,-0.6701941297867591,-1.1539831647633274,0.5446582002606394
2019-06-19,-0.46126830024724996,-0.8246766497491886,-0.6303489909840717,-1.1564839357856727,0.5318246562009544
2019-06-20,-0.31205368252591525,-0.7998234600039457,-0.6325625305657055,-1.148981132621231,0.5854590923077748
2019-06-21,-0.26950194101912833,-0.7912375880874457,-0.6220478609696253,-1.145408518572611,0.751814747585692
2019-06-24,-0.2887918560633631,-0.8047939754711971,-0.6087658454798522,-1.1689886730727297,0.8218721514226214
2019-06-25,-0.27801194303352683,-0.8278400483667196,-0.6392032789772687,-1.1879242724784724,0.8366430312622334
2019-06-26,-0.19631289368441096,-0.8106682024655552,-0.6314556959415578,-1.1847089394386106,0.7618323662563591
2019-06-27,-0.19290846001995296,-0.8228692266949752,-0.605445730607394,-1.1675595490376967,0.8231482604016501
2019-06-28,-0.19290846001995296,-0.8287441681664837,-0.5938240967205043,-1.1607713078907715,0.8023741200606943
2019-07-01,-0.277444898138366,-0.7858147065158192,-0.5456779575700321,-1.125043599092873,0.7882331354460248
2019-07-02,-0.4283615162625804,-0.7939491309414233,-0.559513001371894,-1.1514820016630576,0.7121098079558402
2019-07-03,-0.3477969895624848,-0.8133799494558615,-0.5434641586550749,-1.1393347414237212,0.7308134533190573
2019-07-04,-0.3477969895624848,-0.803890161875926,-0.523541654087062,-1.1264728211473871,0.7819602928432289
2019-07-05,-0.32453516309993263,-0.8165431439370637,-0.5102600275972741,-1.1382628003779653,0.778706378131997
2019-07-08,-0.33134359757015003,-0.790333570355846,-0.5285221505624036,-1.1289736901892136,0.6775497741943795
2019-07-09,-0.32850664165955146,-0.8188020144821732,-0.5346097409952162,-1.157198399783708,0.6475191113820136
2019-07-10,-0.16681011050550082,-0.8088609835476704,-0.5462311155487826,-1.1643441179783538,0.6354401361099281
2019-07-11,-0.19461089328153128,-0.774969759917881,-0.5539789579178168,-1.1722041041320725,0.7214400901789793
2019-07-12,-0.1832635024978356,-0.7966604696590721,-0.5556393395207002,-1.1514820016630576,0.7624687888929591
2019-07-15,-0.1968799385795718,-0.8043419155713151,-0.5611733829747773,-1.1546976287613626,0.7706528576290524
2019-07-16,-0.3177271614884138,-0.8355224128924416,-0.5799891825853041,-1.1357619313361387,0.7687298821547718
2019-07-17,-0.35687468576009207,-0.8721248731717155,-0.6082129468344251,-1.1564839357856727,0.7257312106025777
2019-07-18,-0.45502734353089197,-0.8933629106040385,-0.6220478609696253,-1.1800641883052725,0.711799755902112
2019-07-19,-0.4243900377029616,-0.8861328101145273,-0.6093196517919112,-1.1622005299452856,0.7544172266135117
2019-07-22,-0.3795690344687848,-0.8766435328754135,-0.6087658454798522,-1.1550548117506398,0.7268049698202259
2019-07-23,-0.3472295118086254,-0.8590199332788601,-0.587736765621015,-1.0750249440030888,0.6735360687662221
2019-07-24,-0.38410777435291377,-0.8581160176154247,-0.6015720687562002,-1.0632349647725106,0.5948970768232615
2019-07-25,-0.37219333867405724,-0.9173132053674895,-0.6021250970682891,-1.0760968850488446,0.6455243343795011
2019-07-26,-0.3682218601144384,-0.9037567159155737,-0.5794356356065685,-1.0932460794107963,0.6058905435367152
2019-07-29,-0.3540379462788428,-0.9231872282255189,-0.5777756430036702,-1.116826331930396,0.5590145894600043
2019-07-30,-0.29673481318260075,-0.9489449460431834,-0.612639896331031,-1.1536256877156068,0.5779016550907954
2019-07-31,-0.27120394142200804,-0.9150534162089009,-0.5932709387417537,-1.1639868369695956,0.5132685303411954
2019-08-01,-0.536159347984847,-0.9313214485147943,-0.587736765621015,-1.1764915742566524,0.3947229017481682
2019-08-02,-0.45729682168763114,-0.9503007174701722,-0.618727357097182,-1.2304402224232962,0.3543201818121365
2019-08-05,-0.5753068722565252,-0.974250093620144,-0.6685340075171992,-1.2529486319166212,0.3342738478709847
2019-08-06,-0.6246670482335296,-0.9855473042542929,-0.667426913559728,-1.2543778539711352,0.3383338979219099
2019-08-07,-0.7784206222683426,-1.001363480796633,-0.6779417128224701,-1.2658106502124364,0.34888545886615524
2019-08-08,-0.7131745320528629,-0.9914221436576371,-0.6480576966371274,-1.2361566205439467,0.29646251036295507
2019-08-09,-0.6479286582667325,-0.9977484305518773,-0.6696405828080235,-1.2508049458640718,0.32306106012584107
2019-08-12,-0.6456591801099933,-1.0009115229649153,-0.687349807127726,-1.2629523041228894,0.38190110702946667
2019-08-13,-0.49077086699681083,-0.9733464841612016,-0.6950972604967752,-1.2483039788027641,0.34008911891659444
2019-08-14,-0.5940297424055991,-1.0140162587214419,-0.7504378247042077,-1.2804588775130803,0.38661389824613546
2019-08-15,-0.6649493115835774,-1.0203422394111892,-0.7465639035196906,-1.2936780787981725,0.26412375478851974
2019-08-16,-0.6416877015503746,-1.018986672120529,-0.7371563278810814,-1.304039032013199,0.22164074875726314
2019-08-19,-0.5792783508161441,-0.9855591441613569,-0.7050589017807667,-1.2904626477388297,0.2376165887888378
2019-08-20,-0.5628251752531587,-0.9837222234076479,-0.7321754424057548,-1.286175373653212,0.2609181429235529
2019-08-21,-0.5475065223391934,-0.9460698899899258,-0.742136824356423,-1.2772434464537374,0.254838511705817
2019-08-22,-0.5690661319695166,-0.9355095094341802,-0.7366025215690225,-1.247946795813487,0.31089592301987756
2019-08-23,-0.6019726995248369,-0.9580087011051446,-0.7631661635485836,-1.2725987933398804,0.2649396812456993
2019-08-26,-0.6382834843152658,-0.9745387423889105,-0.7781080419745933,-1.2847462496181792,0.24649125767828783
2019-08-27,-0.5923277420027194,-0.964437260300058,-0.7714671638963684,-1.262237840124854,0.23667598876900128
2019-08-28,-0.5367266093093571,-0.9524984491848392,-0.7792150062654026,-1.2786725704887703,0.23189009054176918
2019-08-29,-0.5032525640001775,-0.9309173606521541,-0.7360492339236103,-1.2604513370615817,0.19763749786937365
2019-08-30,-0.5401308265444659,-0.9203563676874226,-0.724427859370044,-1.2200791711887886,0.1402556747300193
2019-09-02,-0.5401308265444659,-0.9198971630160364,-0.745457457895528,-1.199714545767494,0.12064928833457872
2019-09-03,-0.6632473111806977,-0.949284322689629,-0.7548650335341371,-1.2215082952238214,0.12287709393326164
2019-09-04,-0.5248121736305007,-0.9267847227460073,-0.734389241320712,-1.1911398995767777,0.12900502799726257
2019-09-05,-0.510628259794905,-0.8197974852890256,-0.6851360082127688,-1.145765701561888,0.21033918821357842
2019-09-06,-0.4771542144857253,-0.8501033605098837,-0.6851360082127688,-1.1393347414237212,0.23145862863121267
2019-09-09,-0.41758181966209346,-0.8326546036788525,-0.6552521216940878,-1.1118242017688185,0.26088550586526577
2019-09-10,-0.42949625534095,-0.7761765118249268,-0.6596794601906788,-1.06716495784937,0.32373142530305976
2019-09-11,-0.5185712169141427,-0.7490850693037719,-0.6430774594951092,-1.0332235560757814,0.29439527909104507
2019-09-12,-0.5429675660257152,-0.7807679461298024,-0.6065525652315418,-1.0493010054309395,0.2921753063863511
2019-09-13,-0.5520452622233224,-0.7486258646323858,-0.5844162617485718,-1.0278645369833703,0.2663750590691694
2019-09-16,-0.05277175492557481,-0.6806681663346273,-0.5733483045070792,-1.0403691762509462,0.3216974838306027
2019-09-17,-0.3063797707047181,-0.7137286571748164,-0.6242614005512591,-1.0775259110643964,0.28706107935274994
2019-09-18,-0.36027890299520077,-0.7073005062525604,-0.5882900532664271,-1.0660930168036142,0.3245577956188912
2019-09-19,-0.3148902055778152,-0.7027084595386986,-0.5584062964144079,-1.0553747825798294,0.2989801330392281
2019-09-20,-0.32169864004803267,-0.6912292613675233,-0.5290756975411391,-1.065735735794856,0.2698345872476105
2019-09-23,-0.2938982901307008,-0.7059231984428949,-0.5473382095062537,-1.0539455605253154,0.17424194900679144
2019-09-24,-0.38864673066639205,-0.7215345241793953,-0.6093196517919112,-1.0821705641782533,0.195739979300557
2019-09-25,-0.42892899401643986,-0.7541358103481981,-0.6159602705368126,-1.0968186934594162,0.23048669703542043
2019-09-26,-0.40907138478899635,-0.7541358103481981,-0.6109799037281327,-1.091816857356282,0.19134703125510255
2019-09-27,-0.45616208260926155,-0.7500031724420513,-0.5855229667060577,-1.0821705641782533,0.15411467516108748
2019-09-30,-0.5202734337463717,-0.7619416773527771,-0.5766684193795374,-1.1071797446939238,0.1656061833840036
2019-10-01,-0.6275037877147789,-0.7504621729771087,-0.5716880525708575,-1.1186127369741872,0.13455854983540913
2019-10-02,-0.6955866174115078,-0.7968383744695247,-0.6392032789772687,-1.1486238516124727,0.10771718035886647
2019-10-03,-0.6944518783331383,-0.8340317073521893,-0.6696405828080235,-1.1782777832614812,0.10610752064414275
2019-10-04,-0.6570063544643397,-0.8142876416413777,-0.6735145039925408,-1.1636296539803184,0.11602983910461125
2019-10-07,-0.6581410935427093,-0.8023489325943232,-0.6331162072111028,-1.1364764933536553,0.13904810357339364
2019-10-08,-0.6643818338297179,-0.8257670439488816,-0.6546988340486756,-1.1525540407282944,0.09633206894596656
2019-10-09,-0.659843093945589,-0.8395419592724948,-0.6541454167366018,-1.1339756243118289,0.06928704422571189
2019-10-10,-0.6155893520359224,-0.8069405710355275,-0.6120864790189572,-1.1178979789177084,0.05586733859918916
2019-10-11,-0.5355920866603369,-0.7826042544745254,-0.5799891825853041,-1.1186127369741872,0.11400503600847459
2019-10-14,-0.6014054382003268,-0.8175015640002591,-0.6087658454798522,-1.1339756243118289,0.15114013366879386
2019-10-15,-0.6360140061585267,-0.8202568940967405,-0.5921637151176209,-1.1225429260900088,0.12432291561538371
2019-10-16,-0.5974339596407079,-0.8165832567256511,-0.5572992024569368,-1.1114672148185036,0.10328898429046188
2019-10-17,-0.5696333932940267,-0.8119915162162824,-0.5667074264288544,-1.0986050985032074,0.05317217032583383
2019-10-18,-0.5974339596407079,-0.8175015640002591,-0.5727944981950203,-1.0878868642794228,0.04826225127711045
2019-10-21,-0.62353230915516,-0.8170422572607086,-0.5517652886695213,-1.052873913538003,0.06718848137784621
2019-10-22,-0.5815478289728833,-0.7913289390945341,-0.563940339868485,-1.0821705641782533,0.09678376583266113
2019-10-23,-0.49814656279153835,-0.7826042544745254,-0.612639896331031,-1.0457282933628385,0.08599003791592492
2019-10-24,-0.46977873512034707,-0.7440340220548527,-0.47926917678778364,-1.054660220562313,0.1071068673688962
2019-10-25,-0.4499211258929036,-0.7412787940265356,-0.49421105521379327,-1.080026878125704,0.08804356162335429
2019-10-28,-0.4754522140828456,-0.7463296371391261,-0.44717175068746884,-1.059304775656689,0.03427009164823059
2019-10-29,-0.474317475004476,-0.762401086160492,-0.46488084534050955,-1.0442993653667678,0.008212664311745983
2019-10-30,-0.529918391268489,-0.7692883396859698,-0.4947647318591905,-1.0628775857442712,0.00028185914796121487
2019-10-31,-0.5514780008988123,-0.7890330178057675,-0.5008518036253564,-1.0911022953387657,0.05510820062342935
2019-11-01,-0.4686439960419775,-0.7573499368434083,-0.49310447992296885,-1.049658286439698,0.03747505077203168
2019-11-04,-0.4436801691765456,-0.7348501327634579,-0.4753956446032515,-0.998210703353843,0.1433934015137488
2019-11-05,-0.3965896877856297,-0.7164837831349691,-0.4897837167172022,-0.9810613129529291,0.09467345364381206
2019-11-06,-0.4658070401313789,-0.7123513493651509,-0.49642459479542705,-0.9778458818935861,0.056512899612109584
2019-11-07,-0.4346024729789384,-0.699493924770831,-0.47096804677333715,-0.9760595748692761,0.061931304028947226
2019-11-08,-0.42212077597557174,-0.710973633282828,-0.4798224644331958,-0.9810613129529291,0.12709184364046808
2019-11-11,-0.44084342969529633,-0.7146466582449313,-0.46654096761006947,-0.9999969123586718,0.09498872762686622
2019-11-12,-0.44765164773616445,-0.7082192217998258,-0.4659874206313339,-1.0092861205669046,0.10229029030687416
2019-11-13,-0.4300637330948094,-0.7343917446373864,-0.5102600275972741,-1.012859028673968,0.06661406915199183
2019-11-14,-0.4351699507327978,-0.7201575225742228,-0.540143914115955,-1.0346526801108145,0.045685881895920454
2019-11-15,-0.37729955631204565,-0.7210756257125022,-0.5611733829747773,-1.0375110262003615,0.06305793528102069
2019-11-18,-0.42609225453519056,-0.7287543157843077,-0.5517652886695213,-1.0635921477617878,0.14901611391546418
2019-11-19,-0.5128977379516442,-0.7329431932490085,-0.5174539339875877,-1.0650212717968206,0.1198046412661065
2019-11-20,-0.4283615162625804,-0.7594709132984883,-0.515793682051366,-1.08288512619577,0.10295216984893818
2019-11-21,-0.3392865546893877,-0.7352700411915714,-0.5296289851865513,-1.0810986231324975,0.10295216984893818
2019-11-22,-0.37219333867405724,-0.7129303820614776,-0.4919977749654828,-1.0728813559700205,0.08982685048816581
2019-11-25,-0.3574419470846022,-0.7147924115836154,-0.47760918418488535,-1.0710949509262293,0.07288038434313042
2019-11-26,-0.32226611780189207,-0.7422512994964107,-0.516347488363425,-1.0871723022619064,0.0471297453545453
2019-11-27,-0.3341805534807486,-0.7455092132341247,-0.5008518036253564,-1.0646639907880624,0.06441367868227015
2019-11-28,-0.3341805534807486,-0.7557478749358562,-0.5191144452571327,-1.0739531989962952,0.06284905810798273
2019-11-29,-0.4266595158597007,-0.7706405387272065,-0.6369897393956349,-1.0857433742658358,0.0653516677374437
2019-12-02,-0.512330476627134,-0.771105765420289,-0.6624465467510482,-1.1214708870247718,0.020877148409503356
2019-12-03,-0.5180039555896325,-0.8195076117022871,-0.6624465467510482,-1.1254009781211123,0.060544229051742074
2019-12-04,-0.3943202096288906,-0.788325787495024,-0.626475329132878,-1.1082516857396796,0.045883009727975016
