,Oil,EQNR,DNB,NHY,NOKUSD
2018-11-06,72.12999725341797,140.36241149902344,96.2848892211914,29.796966552734375,0.11971460282802582
2018-11-07,72.06999969482422,141.53970336914062,97.2440185546875,29.803672790527344,0.11969955265522003
2018-11-08,70.6500015258789,139.70826721191406,98.20316314697266,29.220600128173828,0.11988753825426102
2018-11-09,70.18000030517578,136.1763153076172,96.96556091308594,28.40296173095703,0.1193397119641304
2018-11-12,70.12000274658203,138.9888153076172,96.2229995727539,28.597314834594727,0.11861410737037659
2018-11-13,65.47000122070312,132.971435546875,95.20199584960938,28.148283004760742,0.11738894134759903
2018-11-14,66.12000274658203,133.62551879882812,93.1290283203125,28.141582489013672,0.11794400960206985
2018-11-15,66.62000274658203,134.1487274169922,92.41740417480469,28.228708267211914,0.11755536496639252
2018-11-16,66.76000213623047,136.5033721923828,93.43842315673828,28.650930404663086,0.11784684658050537
2018-11-19,66.79000091552734,134.27957153320312,92.81962585449219,28.128175735473633,0.11860004812479019
2018-11-20,62.529998779296875,131.6632537841797,90.09690856933594,27.699251174926758,0.118006631731987
2018-11-21,63.47999954223633,134.41314697265625,90.74664306640625,28.228708267211914,0.11652431637048721
2018-11-22,63.47999954223633,133.42239379882812,90.65383911132812,28.054460525512695,0.11736083775758743
2018-11-23,58.79999923706055,128.1383056640625,89.5709228515625,27.511592864990234,0.11724565923213959
2018-11-26,60.47999954223633,131.5729522705078,91.30357360839844,28.007545471191406,0.11641727387905121
2018-11-27,60.209999084472656,132.23345947265625,91.3963851928711,27.578617095947266,0.1165357157588005
2018-11-28,58.7599983215332,131.4408416748047,91.86048126220703,27.746170043945312,0.11635687202215195
2018-11-29,59.5099983215332,131.96923828125,92.1080093383789,27.444576263427734,0.11693034321069717
2018-11-30,58.709999084472656,132.4315948486328,91.27262878417969,27.14299201965332,0.1172320544719696
2018-12-03,61.689998626708984,136.65884399414062,93.6859359741211,27.994142532348633,0.11691271513700485
2018-12-04,62.08000183105469,135.2057342529297,93.31466674804688,27.75956916809082,0.11732903122901917
2018-12-05,62.08000183105469,133.5544891357422,92.32457733154297,27.478084564208984,0.117525115609169
2018-12-06,60.060001373291016,128.3695068359375,90.18973541259766,26.479494094848633,0.11760278791189194
2018-12-07,61.66999816894531,132.49766540527344,91.73673248291016,26.901718139648438,0.1174163743853569
2018-12-10,59.970001220703125,129.8555908203125,90.18973541259766,26.151094436645508,0.11768582463264465
2018-12-11,60.20000076293945,130.02078247070312,91.45825958251953,26.84809684753418,0.116855189204216
2018-12-12,60.150001525878906,130.87939453125,91.58202362060547,27.022350311279297,0.11662393063306808
2018-12-13,61.45000076293945,129.39328002929688,91.7057876586914,27.344045639038086,0.11668026447296143
