Price,Close,High,Low,Open,Volume
Ticker,NHY.OL,NHY.OL,NHY.OL,NHY.OL,NHY.OL
2021-08-19,42.572383880615234,44.390581633136726,42.45412736837021,44.346234383748225,7242056
2021-08-20,41.330692291259766,42.43934823666211,41.256783022682754,42.3654389680851,6077351
2021-08-23,43.237579345703125,43.237579345703125,41.83328076908524,41.83328076908524,5379838
2021-08-24,43.695823669433594,44.02103120395942,43.40018378831473,43.5775671530945,3482634
2021-08-25,43.25236511230469,43.65148193692304,42.971504811337184,43.60713468325725,3426388
2021-08-26,43.48887252807617,43.48887252807617,42.690638982205584,42.94193441485474,3050470
2021-08-27,44.789695739746094,44.789695739746094,43.311487922335886,43.488874100986486,5359831
2021-08-30,44.71578598022461,45.49923712975891,44.59752946892298,45.07055551412949,3233805
2021-08-31,44.36101531982422,45.632274898627806,43.91755129911114,45.29228497024384,10347030
2021-09-01,44.89316940307617,45.70618251597094,44.479270229181,45.70618251597094,5036336
2021-09-02,45.63227844238281,46.164431361324375,45.08534028686597,45.08534028686597,4565562
2021-09-03,45.972267150878906,46.13486810582018,45.17403351596443,45.95748473325554,3237810
2021-09-06,47.52438735961914,48.33740059597997,46.68180646843439,46.711371303800426,7777672
2021-09-07,47.18439483642578,47.92349594434348,46.60789467529942,47.287868935145106,4443680
2021-09-08,47.06613540649414,47.36177808692124,46.59310937337682,47.228739162674806,3801359
2021-09-09,47.53916549682617,48.012191570313746,46.71136986822292,47.228743193396625,4764831
2021-09-10,49.22431945800781,49.46083248451506,47.73133203547745,48.01218949229376,5185382
2021-09-13,48.36695861816406,50.37732202853983,48.36695861816406,49.66777735753605,6313349
2021-09-14,48.24870300292969,48.92867725609648,47.37656015163649,48.411306767581614,5021952
2021-09-15,49.69734573364258,49.8008198307708,48.115663804493565,48.470436165301315,5871336
2021-09-16,49.26866912841797,49.80081920456517,48.91389677207119,49.59387101291093,4675675
2021-09-17,48.55912780761719,49.874737590158226,48.55912780761719,49.475620775982726,9195056
2021-09-20,46.46007537841797,47.420912782019506,45.307072185770835,47.3765627099552,8803829
2021-09-21,46.46007537841797,47.28787102420014,46.32703644005646,46.59311431677948,6826027
2021-09-22,48.04175567626953,48.64782067616739,47.37656100835347,47.967846410704524,6801650
2021-09-23,48.55912780761719,49.283452167916955,48.219140663448954,48.63304271458412,4208280
2021-09-24,47.96784591674805,48.21913854486444,47.346995686781185,48.11566444635587,4716931
2021-09-27,47.672203063964844,48.48521625200131,46.8887518900794,48.26348845830887,4589038
2021-09-28,48.160011291503906,48.94345959601232,47.40612217980537,47.77567411799463,5088549
2021-09-29,47.982627868652344,47.99741310568791,47.09570536965316,47.9382834353771,5112542
2021-09-30,48.42608642578125,48.82520321981569,47.71654733824737,48.41130682848312,6084732
2021-10-01,48.071319580078125,48.54434563723951,46.992228534746495,47.125264646297644,3908041
2021-10-04,49.63821792602539,49.94864019377165,48.130445375510064,48.23391946475881,4987889
2021-10-05,49.81560516357422,50.510359011510026,49.25388460741973,49.85994959416799,4267874
2021-10-06,47.5687255859375,49.963420548943574,47.3026477412796,49.94864095264703,6504880
2021-10-07,48.41130447387695,49.002589837520894,47.24351898208349,48.426084070456234,5646676
2021-10-08,47.361778259277344,48.64781743906294,47.31742819175706,48.07131731153544,5586174
2021-10-11,49.904293060302734,50.12602648681712,47.53916282575389,47.76089625226828,5865678
2021-10-12,49.800819396972656,49.90429349319955,48.58868943638729,49.15040998655854,5664279
2021-10-13,50.052120208740234,50.58427595297337,49.40170512627056,49.62343856600624,4739007
2021-10-14,52.092041015625,52.09204101562501,50.406879527252904,50.406879527252904,6699404
2021-10-15,51.737274169921875,53.038098642233365,51.39728704490366,52.91983930887987,6114079
2021-10-18,52.81636428833008,53.570253427990814,52.00335112194157,52.00335112194157,5727614
2021-10-19,52.550289154052734,53.821548836655566,52.44681505327488,53.21548382970719,4542830
2021-10-20,50.185157775878906,51.89987866112615,49.78604097859091,51.81118415986811,6968605
2021-10-21,48.47043228149414,49.97820482601138,48.14522478005466,49.97820482601138,5811032
2021-10-22,48.381744384765625,48.81042603348628,48.145231343905216,48.48521848770983,4828706
2021-10-25,48.79563522338867,49.49039466859036,48.41130369048,48.81042045864384,3978797
2021-10-26,48.42608642578125,50.495579660274934,46.696585957214076,50.25906663109698,8751164
2021-10-27,46.208778381347656,47.65742423757613,45.4844568629623,47.450470398967006,8319715
2021-10-28,47.00701141357422,47.09570592007703,45.41054694947625,46.56355015889174,5430602
2021-10-29,45.735748291015625,47.8643682272723,45.735748291015625,46.85918651238838,7070279
2021-11-01,47.06613540649414,47.391342918855464,46.16442776870328,46.16442776870328,5684226
2021-11-02,45.82444381713867,46.35659955078999,45.45489185087143,46.28268746586189,5957687
2021-11-03,47.15483093261719,47.9087172917427,46.223561206319665,46.223561206319665,6122803
2021-11-04,45.60271072387695,47.50959730010523,45.60271072387695,47.37655837391981,6476430
2021-11-05,45.0557746887207,45.95748238139627,44.49405694506792,45.51402115322079,7108616
2021-11-08,45.883575439453125,45.883575439453125,44.71578982296806,45.2479455792861,3803915
2021-11-09,44.878387451171875,46.696582276979115,44.86360503558106,45.67661815687317,4542823
2021-11-10,45.15924835205078,45.30706969983703,43.9175535417786,44.95230015682465,4608234
2021-11-11,47.77567672729492,48.1895731162193,45.15924818534715,45.2922871159179,8015792
2021-11-12,48.115665435791016,48.396528542303095,47.036574358500545,47.74611346525665,4201628
2021-11-15,46.35660171508789,48.248706066261846,46.20878035778796,47.59829660527474,4439088
2021-11-16,45.32184982299805,46.460070478056224,45.32184982299805,46.267901889821694,4261544
