Price,Close,High,Low,Open,Volume
Ticker,DNB.OL,DNB.OL,DNB.OL,DNB.OL,DNB.OL
2021-08-20,127.07461547851562,127.89732465440906,125.63486657471603,127.69164474510701,954832
2021-08-23,128.20582580566406,128.30866051884368,126.83464050292969,127.69163131713867,702285
2021-08-24,128.65145874023438,128.89142035627424,127.41740031864023,128.54862402553945,636898
2021-08-25,129.40562438964844,129.40562438964844,127.52024443165357,127.65736088179027,632676
2021-08-26,129.74839782714844,130.19402882670602,128.30864920174085,129.4398832535076,818566
2021-08-27,130.22833251953125,130.26261424712234,128.6857489297627,129.78270144479058,733969
2021-08-30,129.199951171875,130.81109831299815,128.61720361329915,130.26262202274464,519421
2021-08-31,125.87482452392578,129.2685063133624,125.87482452392577,129.2685063133624,2273911
2021-09-01,129.40562438964844,130.09121710164658,126.8003699917926,126.8003699917926,1187717
2021-09-02,129.4398956298828,129.61129379399512,127.55451582464735,128.89141941246066,965918
2021-09-03,130.22833251953125,130.22833251953125,128.617195935895,129.0628270106357,680864
2021-09-06,131.70237731933594,131.70237731933594,129.7141519790851,130.0912301006254,644141
2021-09-07,130.879638671875,131.94230942012223,130.05692954660154,131.53096008814254,745934
2021-09-08,131.5995330810547,132.28512586653693,129.64559991921968,131.70237827566643,1302817
2021-09-09,130.33119201660156,131.15390126257353,129.78271569884836,130.67398840753285,748245
2021-09-10,129.67984008789062,130.70822901947204,129.02852919015172,130.26259800031204,957933
2021-09-13,129.78269958496094,130.53684527458526,129.61130141077618,129.85125257784622,730652
2021-09-14,128.7543182373047,130.4340183524717,128.65147304985675,129.88554207002747,703041
2021-09-15,127.6230697631836,128.75430393153096,127.28027343240812,128.75430393153096,1575523
2021-09-16,128.5143585205078,129.40563118517204,127.79448404284383,127.86304750216998,876136
2021-09-17,127.31456756591797,129.54274393311823,127.31456756591798,129.0971128442041,1975028
2021-09-20,124.57220458984375,127.24602267764139,124.26368993468282,126.83466282988314,1234976
2021-09-21,125.60059356689453,127.10889557097502,125.12068071941192,125.15496245022828,985994
2021-09-22,128.4800567626953,128.68573664729615,126.14904596738853,126.14904596738853,1097817
2021-09-23,130.29690551757812,130.74253662495656,129.19995292221012,129.3370693813023,759906
2021-09-24,131.63380432128906,131.63380432128906,129.50846267115898,130.26261885960898,971391
2021-09-27,133.69058227539062,134.78753482730437,131.49668763287795,131.70236754402615,1392643
2021-09-28,134.92465209960938,135.8159247457827,133.6905830865475,133.6905830865475,1821934
2021-09-29,135.30172729492188,135.678794921364,134.1362113034345,135.40456201825796,1247383
2021-09-30,137.08424377441406,138.00979800605123,135.98730184721762,136.15870000409018,1538691
2021-10-01,136.70716857910156,137.87268443911609,134.4789924934356,135.09603214779276,980440
2021-10-04,137.87269592285156,139.03820141863022,136.2615488960331,136.7071799657585,722186
2021-10-05,138.76394653320312,138.76394653320312,137.52988814685912,137.9412374552026,982357
2021-10-06,139.03819274902344,139.2438726381157,136.91285133059282,137.4613275477343,1286894
2021-10-07,141.094970703125,141.16352369193973,138.48971651795034,139.86090183000925,1137335
2021-10-08,141.23208618164062,141.84911538334563,140.34081364260055,141.16352273197845,709920
2021-10-11,141.50633239746094,144.24870326145293,140.8893031375886,142.94608128558258,1158890
2021-10-12,140.34083557128906,141.64346808921525,139.4495628929849,140.4093990316645,1052748
2021-10-13,140.34083557128906,141.09499179015765,139.51812635336032,140.2722825722289,936847
2021-10-14,142.4661865234375,142.5347395269324,140.68364105151431,141.5749137874759,1393756
2021-10-15,143.08319091796875,143.42598725963197,141.50632565405505,142.60327813190304,1071542
2021-10-18,144.52293395996094,145.61987593264288,142.60327243112533,142.9460687590848,838125
2021-10-19,144.3858184814453,144.66005136111147,142.8089532700804,144.66005136111147,1213192
2021-10-20,145.27708435058594,145.27708435058594,143.42598621139618,144.66005512462738,1329351
2021-10-21,147.1282196044922,149.3906674837427,144.66008133090767,146.92253967147414,1566059
2021-10-22,147.40243530273438,148.77362074741097,142.740402698571,147.05963894156523,1882790
2021-10-25,146.57972717285156,148.01946562323403,146.03125089880902,147.40243635325794,1092430
2021-10-26,144.2487030029297,147.33387021939143,144.11158655223875,146.16836469654658,1260003
2021-10-27,140.27227783203125,146.4426124499567,143.2888816829355,144.2487073278646,1935290
2021-10-28,145.57908630371094,146.5113683552722,143.32010485882196,146.5113683552722,1458897
2021-10-29,144.0013885498047,146.86994206297746,144.0013885498047,146.00937819755828,1397179
2021-11-01,147.01336669921875,147.22851039999415,144.64680787601577,145.07709527756654,1028335
2021-11-02,148.80621337890625,148.80621337890625,145.72251616613605,146.583080030879,811990
2021-11-03,151.67477416992188,151.67477416992188,146.65480528486538,148.30422582134526,1319124
2021-11-04,151.0293426513672,153.3241832096426,150.24048608008675,152.17675745917342,1796821
2021-11-05,154.6150360107422,154.6150360107422,150.74248227064595,151.17276966709989,1339394
2021-11-08,153.46762084960938,154.32818475929872,153.10905164201685,154.32818475929872,805531
2021-11-09,153.68276977539062,154.3999082149,153.03733861423368,153.39590783398836,852392
2021-11-10,152.9656219482422,154.68674972037184,152.03333984556218,153.826185834307,1077734
2021-11-11,154.04132080078125,154.97360285056112,152.82218778614424,153.32418244597562,1011234
2021-11-12,153.25247192382812,154.54332321578732,152.10505706415816,154.3281795100169,652057
2021-11-15,153.82620239257812,154.18477162892447,150.95764850180745,152.03335621084645,824075
2021-11-16,152.03334045410156,153.61104274197936,151.8899149629606,153.61104274197936,964515
2021-11-17,151.81820678710938,152.46363795392702,150.6707918394296,152.03335050938193,1052133
2021-11-18,151.3162078857422,152.17677180840795,150.81421317607584,151.53135160207464,979734
2021-11-19,149.59507751464844,152.03334374481102,147.371944054522,151.4596308251658,1898876
2021-11-22,151.3162078857422,151.45963338240915,148.87794161441195,149.66678731741223,767748
2021-11-23,151.74649047851562,152.176766954793,148.5910749391633,150.4556391643562,1017776
2021-11-24,151.38792419433594,152.46363181975474,150.67078577739008,151.45963147043224,738346
2021-11-25,152.6070556640625,152.89390665067282,150.3122149431888,151.81819903688856,479498
2021-11-26,144.50340270996094,150.02536677883097,144.3599772034964,149.95365949693107,1927772
2021-11-29,144.71853637695312,146.5830897166565,143.78625423576946,143.78625423576946,1682292
2021-11-30,142.1368408203125,142.3519845472039,136.32802585023185,141.2045586322261,4603180
2021-12-01,145.65081787109375,145.65081787109375,142.38783586277845,142.71054596411426,1090650
2021-12-02,145.22052001953125,145.93765838999806,143.39181498630822,144.4316634349525,1371238
2021-12-03,145.292236328125,146.08108195969487,143.49939042547126,145.5790872954844,1067971
2021-12-06,145.9376678466797,146.3679552739074,144.5751092315649,145.50738041945195,904377
2021-12-07,146.94166564941406,148.3759425652411,146.94166564941406,147.08510209512832,1240662
2021-12-08,145.65081787109375,147.8739404134791,144.07310458871612,146.941658276437,1169049
2021-12-09,142.818115234375,146.94166124374374,142.818115234375,145.7942463110831,911901
2021-12-10,143.3201141357422,144.50338812295905,142.06512193120037,142.35197291517306,867655
2021-12-13,141.67068481445312,144.21652817394,141.4914002249493,143.4993898159247,978104
2021-12-14,140.09298706054688,142.99738874853603,139.16070497701278,141.7065484172801,1379118
2021-12-15,137.5830078125,140.41570233269786,137.5830078125,139.5192793236059,1628169
2021-12-16,139.8419952392578,140.48741545560412,139.51928513108467,139.8419952392578,1546281
2021-12-17,139.05313110351562,140.12883870135406,139.05313110351562,139.8419877189959,1932736
2021-12-20,138.58700561523438,138.94557484062955,136.36387204071858,137.69058255174645,855036
